1919,PER,Australia,2025,12.5,77.014,34.5,True,76.274,3
1920,NOR,Australia,2025,7.0,77.014,34.5,True,76.315,3
1921,LEC,Australia,2025,7.0,77.014,34.5,True,76.304,3
1922,PIA,Australia,2025,10.5,77.014,34.5,True,76.572,3
1923,RUS,Australia,2025,8.5,77.014,34.5,True,76.724,3
1924,TSU,Australia,2025,11.0,77.014,34.5,True,76.788,3
1925,STR,Australia,2025,13.83,77.014,34.5,True,76.78,3
1926,ALO,Australia,2025,8.42,77.014,34.5,True,76.71000000000001,3
1927,HAM,Australia,2025,4.06,77.014,34.5,True,76.96000000000001,3
1928,ALB,Australia,2025,13.25,77.014,34.5,True,77.13,3
1929,BOT,Australia,2025,12.33,77.014,34.5,True,77.34,3
1930,MAG,Australia,2025,12.0,77.014,34.5,True,77.42699999999999,3
1931,OCO,Australia,2025,12.2,77.014,34.5,True,77.617,3
1932,HUL,Australia,2025,10.91,77.014,34.5,True,77.976,3
1933,GAS,Australia,2025,14.8,77.014,34.5,True,77.982,3
1934,RIC,Australia,2025,10.0,77.014,34.5,True,78.08500000000001,3
1935,ZHO,Australia,2025,16.67,77.014,34.5,True,78.188,3
1936,VER,Suzuka,2025,4.38,89.285,27.9,False,88.197,3
1937,PER,Suzuka,2025,8.5,89.285,27.9,False,88.263,3
1938,NOR,Suzuka,2025,6.0,89.285,27.9,False,88.489,3
1939,SAI,Suzuka,2025,9.5,89.285,27.9,False,88.682,3
1940,ALO,Suzuka,2025,10.33,89.285,27.9,False,88.686,3
1941,PIA,Suzuka,2025,4.0,89.285,27.9,False,88.76,3
1942,HAM,Suzuka,2025,4.14,89.285,27.9,False,88.76599999999999,3
1943,LEC,Suzuka,2025,5.2,89.285,27.9,False,88.786,3
1944,RUS,Suzuka,2025,10.75,89.285,27.9,False,89.008,3
1945,TSU,Suzuka,2025,10.67,89.285,27.9,False,89.413,3
1946,RIC,Suzuka,2025,11.36,89.285,27.9,False,89.47200000000001,3
1947,HUL,Suzuka,2025,12.55,89.285,27.9,False,89.494,3
1948,BOT,Suzuka,2025,8.2,89.285,27.9,False,89.593,3
1949,ALB,Suzuka,2025,12.25,89.285,27.9,False,89.714,3
1950,OCO,Suzuka,2025,11.67,89.285,27.9,False,89.811,3
1951,STR,Suzuka,2025,15.33,89.285,27.9,False,90.024,3
1952,GAS,Suzuka,2025,13.17,89.285,27.9,False,90.119,3
1953,MAG,Suzuka,2025,14.63,89.285,27.9,False,90.131,3
1954,SAR,Suzuka,2025,19.5,89.285,27.9,False,90.139,3
1955,ZHO,Suzuka,2025,17.67,89.285,27.9,False,90.143,3
1956,VER,China,2025,8.17,94.837,35.5,False,93.66,3
1957,PER,China,2025,10.0,94.837,35.5,False,93.982,3
1958,ALO,China,2025,6.31,94.837,35.5,False,94.148,3
1959,NOR,China,2025,9.5,94.837,35.5,False,94.16499999999999,3
1960,PIA,China,2025,5.0,94.837,35.5,False,94.273,3
1961,LEC,China,2025,9.67,94.837,35.5,False,94.289,3
1962,SAI,China,2025,10.5,94.837,35.5,False,94.297,3
1963,RUS,China,2025,12.5,94.837,35.5,False,94.43299999999999,3
1964,HUL,China,2025,11.0,94.837,35.5,False,94.604,3
1965,BOT,China,2025,6.25,94.837,35.5,False,94.66499999999999,3
1966,STR,China,2025,13.75,94.837,35.5,False,94.838,3
1967,RIC,China,2025,7.22,94.837,35.5,False,94.934,3
1968,OCO,China,2025,14.0,94.837,35.5,False,95.223,3
1969,ALB,China,2025,17.0,94.837,35.5,False,95.241,3
1970,GAS,China,2025,12.67,94.837,35.5,False,95.287,3
1971,ZHO,China,2025,16.0,94.837,35.5,False,95.505,3
1972,MAG,China,2025,13.5,94.837,35.5,False,95.51599999999999,3
1973,HAM,China,2025,5.5,94.837,35.5,False,95.57300000000001,3
1974,TSU,China,2025,19.0,94.837,35.5,False,95.74600000000001,3
1975,SAR,China,2025,20.0,94.837,35.5,False,96.358,3
1976,VER,Miami,2025,4.33,88.051,49.2,False,87.241,3
1977,LEC,Miami,2025,3.33,88.051,49.2,False,87.382,3
1978,SAI,Miami,2025,2.67,88.051,49.2,False,87.455,3
1979,PER,Miami,2025,3.0,88.051,49.2,False,87.46000000000001,3
1980,NOR,Miami,2025,5.0,88.051,49.2,False,87.594,3
1981,PIA,Miami,2025,12.5,88.051,49.2,False,87.675,3
1982,RUS,Miami,2025,8.33,88.051,49.2,False,88.06700000000001,3
1983,HAM,Miami,2025,9.0,88.051,49.2,False,87.697,3
1984,HUL,Miami,2025,10.5,88.051,49.2,False,88.146,3
1985,TSU,Miami,2025,12.0,88.051,49.2,False,88.167,3
1986,STR,Miami,2025,13.0,88.051,49.2,False,88.17699999999999,3
1987,GAS,Miami,2025,8.0,88.051,49.2,False,87.976,3
1988,OCO,Miami,2025,13.67,88.051,49.2,False,88.209,3
1989,ALB,Miami,2025,14.33,88.051,49.2,False,88.343,3
1990,ALO,Miami,2025,9.33,88.051,49.2,False,88.42699999999999,3
1991,BOT,Miami,2025,10.33,88.051,49.2,False,88.463,3
1992,SAR,Miami,2025,18.5,88.051,49.2,False,88.487,3
1993,RIC,Miami,2025,17.0,88.051,49.2,False,88.617,3
1994,MAG,Miami,2025,12.67,88.051,49.2,False,88.619,3
1995,ZHO,Miami,2025,16.67,88.051,49.2,False,88.824,3
1996,VER,Imola,2025,2.0,75.737,43.8,False,74.746,3
1997,PIA,Imola,2025,5.0,75.737,43.8,False,74.82,3
1998,NOR,Imola,2025,5.75,75.737,43.8,False,74.837,3
1999,LEC,Imola,2025,4.0,75.737,43.8,False,74.97,3
2000,SAI,Imola,2025,7.25,75.737,43.8,False,75.233,3
2001,RUS,Imola,2025,10.5,75.737,43.8,False,75.234,3
2002,TSU,Imola,2025,13.0,75.737,43.8,False,75.358,3
2003,HAM,Imola,2025,6.25,75.737,43.8,False,75.504,3
2004,RIC,Imola,2025,6.5,75.737,43.8,False,75.674,3
2005,HUL,Imola,2025,10.0,75.737,43.8,False,75.569,3
2006,PER,Imola,2025,6.75,75.737,43.8,False,75.706,3
2007,OCO,Imola,2025,12.25,75.737,43.8,False,75.906,3
2008,STR,Imola,2025,13.25,75.737,43.8,False,75.992,3
2009,ALB,Imola,2025,12.67,75.737,43.8,False,76.2,3
2010,GAS,Imola,2025,10.25,75.737,43.8,False,76.015,3
2011,BOT,Imola,2025,8.0,75.737,43.8,False,76.626,3
2012,ZHO,Imola,2025,18.5,75.737,43.8,False,76.834,3
2013,MAG,Imola,2025,14.33,75.737,43.8,False,76.854,3
2014,ALO,Imola,2025,10.38,75.737,43.8,False,76.917,3
2016,LEC,Monaco,2025,6.33,71.266,49.0,False,70.27,3
2017,PIA,Monaco,2025,6.5,71.266,49.0,False,70.424,3
2018,SAI,Monaco,2025,6.89,71.266,49.0,False,70.518,3
2019,NOR,Monaco,2025,7.2,71.266,49.0,False,70.542,3
2020,RUS,Monaco,2025,10.6,71.266,49.0,False,70.543,3
2021,VER,Monaco,2025,7.78,71.266,49.0,False,70.56700000000001,3
2022,HAM,Monaco,2025,5.47,71.266,49.0,False,70.621,3
2023,TSU,Monaco,2025,11.0,71.266,49.0,False,70.858,3
2025,ALB,Monaco,2025,12.0,71.266,49.0,False,70.94800000000001,3
2025,GAS,Monaco,2025,9.67,71.266,49.0,False,70.896,3
2026,OCO,Monaco,2025,9.33,71.266,49.0,False,71.285,3
2027,HUL,Monaco,2025,11.64,71.266,49.0,False,71.44,3
2028,RIC,Monaco,2025,7.73,71.266,49.0,False,71.482,3
2029,STR,Monaco,2025,15.57,71.266,49.0,False,71.563,3
2030,MAG,Monaco,2025,13.63,71.266,49.0,False,71.725,3
2031,ALO,Monaco,2025,8.1,71.266,49.0,False,72.019,3
2032,SAR,Monaco,2025,15.5,71.266,49.0,False,72.02,3
2033,PER,Monaco,2025,11.17,71.266,49.0,False,72.06,3
2034,BOT,Monaco,2025,10.0,71.266,49.0,False,72.512,3
2035,ZHO,Monaco,2025,19.0,71.266,49.0,False,73.028,3
2036,RUS,Canada,2025,7.75,72.705,33.7,True,71.742,3
2037,VER,Canada,2025,5.63,72.705,33.7,True,72.0,3
2038,NOR,Canada,2025,8.0,72.705,33.7,True,72.021,3
2039,PIA,Canada,2025,6.0,72.705,33.7,True,72.103,3
2040,RIC,Canada,2025,7.4,72.705,33.7,True,72.178,3
2041,ALO,Canada,2025,6.37,72.705,33.7,True,72.228,3
2042,HAM,Canada,2025,2.47,72.705,33.7,True,71.979,3
2043,TSU,Canada,2025,15.67,72.705,33.7,True,72.303,3
2044,STR,Canada,2025,15.33,72.705,33.7,True,72.659,3
2045,ALB,Canada,2025,11.0,72.705,33.7,True,72.485,3
2046,LEC,Canada,2025,11.2,72.705,33.7,True,72.691,3
2047,SAI,Canada,2025,11.25,72.705,33.7,True,72.728,3
2048,SAR,Canada,2025,15.5,72.705,33.7,True,72.736,3
2049,MAG,Canada,2025,14.38,72.705,33.7,True,72.916,3
2050,GAS,Canada,2025,13.8,72.705,33.7,True,72.94,3
2051,PER,Canada,2025,12.27,72.705,33.7,True,73.326,3
2052,BOT,Canada,2025,7.3,72.705,33.7,True,73.366,3
2053,OCO,Canada,2025,9.6,72.705,33.7,True,73.435,3
2054,HUL,Canada,2025,9.73,72.705,33.7,True,73.978,3
2055,ZHO,Canada,2025,16.67,72.705,33.7,True,74.292,3
2056,NOR,Spain,2025,7.0,72.256,37.5,False,71.383,3
2057,VER,Spain,2025,3.4,72.256,37.5,False,71.403,3
2058,HAM,Spain,2025,4.33,72.256,37.5,False,71.701,3
2059,RUS,Spain,2025,12.0,72.256,37.5,False,71.703,3
2060,LEC,Spain,2025,8.14,72.256,37.5,False,71.731,3
2061,SAI,Spain,2025,7.0,72.256,37.5,False,71.736,3
2062,GAS,Spain,2025,10.14,72.256,37.5,False,71.857,3
2063,PER,Spain,2025,10.0,72.256,37.5,False,72.054,3
2064,OCO,Spain,2025,9.86,72.256,37.5,False,72.109,3
2065,PIA,Spain,2025,9.0,72.256,37.5,False,72.011,3
2066,ALO,Spain,2025,7.29,72.256,37.5,False,72.128,3
2067,BOT,Spain,2025,6.42,72.256,37.5,False,72.227,3
2068,HUL,Spain,2025,13.45,72.256,37.5,False,72.31,3
2069,STR,Spain,2025,13.0,72.256,37.5,False,72.372,3
2070,ZHO,Spain,2025,14.33,72.256,37.5,False,72.738,3
2071,MAG,Spain,2025,12.44,72.256,37.5,False,72.937,3
2072,TSU,Spain,2025,15.25,72.256,37.5,False,72.985,3
2073,RIC,Spain,2025,9.5,72.256,37.5,False,73.075,3
2074,ALB,Spain,2025,14.6,72.256,37.5,False,73.153,3
2075,SAR,Spain,2025,19.5,72.256,37.5,False,73.509,3
2076,VER,Austria,2025,2.92,65.288,47.5,False,64.314,3
2077,NOR,Austria,2025,4.75,65.288,47.5,False,64.718,3
2078,RUS,Austria,2025,10.5,65.288,47.5,False,64.84,3
2079,SAI,Austria,2025,9.0,65.288,47.5,False,64.851,3
2080,HAM,Austria,2025,4.23,65.288,47.5,False,64.903,3
2081,LEC,Austria,2025,7.56,65.288,47.5,False,65.044,3
2082,PIA,Austria,2025,10.0,65.288,47.5,False,65.048,3
2083,PER,Austria,2025,10.54,65.288,47.5,False,65.144,3
2084,HUL,Austria,2025,8.75,65.288,47.5,False,65.262,3
2085,OCO,Austria,2025,11.22,65.288,47.5,False,65.274,3
2086,RIC,Austria,2025,9.75,65.288,47.5,False,65.289,3
2087,MAG,Austria,2025,12.5,65.288,47.5,False,65.347,3
2088,GAS,Austria,2025,9.67,65.288,47.5,False,65.359,3
2089,TSU,Austria,2025,12.8,65.288,47.5,False,65.412,3
2090,ALO,Austria,2025,14.08,65.288,47.5,False,65.639,3
2091,ALB,Austria,2025,11.5,65.288,47.5,False,65.736,3
2092,STR,Austria,2025,11.9,65.288,47.5,False,65.819,3
2093,BOT,Austria,2025,6.69,65.288,47.5,False,65.847,3
2094,SAR,Austria,2025,18.5,65.288,47.5,False,65.856,3
2095,ZHO,Austria,2025,16.67,65.288,47.5,False,66.061,3
2096,RUS,Silverstone,2025,11.5,88.924,19.4,False,85.819,3
2097,HAM,Silverstone,2025,4.05,88.924,19.4,False,85.99,3
2098,NOR,Silverstone,2025,5.57,88.924,19.4,False,86.03,3
2099,VER,Silverstone,2025,4.0,88.924,19.4,False,86.203,3
2100,PIA,Silverstone,2025,4.0,88.924,19.4,False,86.237,3
2101,HUL,Silverstone,2025,9.31,88.924,19.4,False,86.338,3
2102,SAI,Silverstone,2025,9.0,88.924,19.4,False,86.509,3
2103,STR,Silverstone,2025,13.11,88.924,19.4,False,86.58500000000001,3
2104,ALB,Silverstone,2025,10.5,88.924,19.4,False,86.64,3
2105,ALO,Silverstone,2025,9.05,88.924,19.4,False,86.73,3
2106,LEC,Silverstone,2025,5.75,88.924,19.4,False,87.09700000000001,3
2107,SAR,Silverstone,2025,13.0,88.924,19.4,False,87.175,3
2108,TSU,Silverstone,2025,14.5,88.924,19.4,False,87.269,3
2109,ZHO,Silverstone,2025,13.33,88.924,19.4,False,87.867,3
2110,RIC,Silverstone,2025,10.21,88.924,19.4,False,87.949,3
2111,BOT,Silverstone,2025,8.31,88.924,19.4,False,92.431,3
2112,MAG,Silverstone,2025,14.4,88.924,19.4,False,92.905,3
2113,OCO,Silverstone,2025,11.88,88.924,19.4,False,94.557,3
2114,PER,Silverstone,2025,12.31,88.924,19.4,False,98.348,3
2115,GAS,Silverstone,2025,11.0,88.924,19.4,False,99.804,3
2116,NOR,Hungary,2025,4.83,76.498,29.8,True,75.227,3
2117,PIA,Hungary,2025,3.0,76.498,29.8,True,75.249,3
2118,VER,Hungary,2025,5.1,76.498,29.8,True,75.273,3
2119,SAI,Hungary,2025,8.1,76.498,29.8,True,75.696,3
2120,HAM,Hungary,2025,3.5,76.498,29.8,True,75.854,3
2121,LEC,Hungary,2025,6.86,76.498,29.8,True,75.891,3
2122,ALO,Hungary,2025,7.29,76.498,29.8,True,76.043,3
2123,STR,Hungary,2025,13.25,76.498,29.8,True,76.075,3
2124,RIC,Hungary,2025,10.71,76.498,29.8,True,76.202,3
2125,TSU,Hungary,2025,14.75,76.498,29.8,True,76.121,3
2126,HUL,Hungary,2025,10.73,76.498,29.8,True,76.31700000000001,3
2127,BOT,Hungary,2025,6.08,76.498,29.8,True,76.384,3
2128,ALB,Hungary,2025,14.2,76.498,29.8,True,76.429,3
2129,SAR,Hungary,2025,17.0,76.498,29.8,True,76.543,3
2130,MAG,Hungary,2025,15.67,76.498,29.8,True,76.548,3
2131,PER,Hungary,2025,11.57,76.498,29.8,True,77.886,3
2132,RUS,Hungary,2025,13.33,76.498,29.8,True,77.968,3
2133,ZHO,Hungary,2025,11.67,76.498,29.8,True,78.037,3
2134,OCO,Hungary,2025,12.29,76.498,29.8,True,78.049,3
2135,GAS,Hungary,2025,11.71,76.498,29.8,True,78.166,3
2136,VER,Spa-Francorchamps,2025,7.2,106.075,22.7,True,113.15899999999999,3
2137,LEC,Spa-Francorchamps,2025,7.43,106.075,22.7,True,113.75399999999999,3
2138,PER,Spa-Francorchamps,2025,6.38,106.075,22.7,True,113.765,3
2139,HAM,Spa-Francorchamps,2025,4.0,106.075,22.7,True,113.83500000000001,3
2140,NOR,Spa-Francorchamps,2025,10.67,106.075,22.7,True,113.981,3
2141,PIA,Spa-Francorchamps,2025,5.0,106.075,22.7,True,114.027,3
2142,RUS,Spa-Francorchamps,2025,8.33,106.075,22.7,True,114.095,3
2143,SAI,Spa-Francorchamps,2025,10.1,106.075,22.7,True,114.112,3
2144,ALO,Spa-Francorchamps,2025,9.63,106.075,22.7,True,114.25800000000001,3
2145,OCO,Spa-Francorchamps,2025,10.25,106.075,22.7,True,114.46000000000001,3
2146,ALB,Spa-Francorchamps,2025,10.6,106.075,22.7,True,114.473,3
2147,GAS,Spa-Francorchamps,2025,10.43,106.075,22.7,True,114.63499999999999,3
2148,RIC,Spa-Francorchamps,2025,10.29,106.075,22.7,True,114.682,3
2149,BOT,Spa-Francorchamps,2025,9.67,106.075,22.7,True,114.76400000000001,3
2150,STR,Spa-Francorchamps,2025,13.63,106.075,22.7,True,115.71600000000001,3
2151,HUL,Spa-Francorchamps,2025,12.73,106.075,22.7,True,116.30799999999999,3
2152,MAG,Spa-Francorchamps,2025,12.56,106.075,22.7,True,116.5,3
2153,TSU,Spa-Francorchamps,2025,16.75,106.075,22.7,True,116.593,3
2154,SAR,Spa-Francorchamps,2025,18.0,106.075,22.7,True,117.22999999999999,3
2155,ZHO,Spa-Francorchamps,2025,18.0,106.075,22.7,True,117.775,3
2156,NOR,Zandvoort,2025,7.33,76.69,30.8,False,69.673,3
2157,VER,Zandvoort,2025,1.0,76.69,30.8,False,70.029,3
2158,PIA,Zandvoort,2025,8.0,76.69,30.8,False,70.172,3
2159,RUS,Zandvoort,2025,6.67,76.69,30.8,False,70.244,3
2160,PER,Zandvoort,2025,10.67,76.69,30.8,False,70.416,3
2161,LEC,Zandvoort,2025,5.33,76.69,30.8,False,70.582,3
2162,ALO,Zandvoort,2025,9.0,76.69,30.8,False,70.633,3
2163,STR,Zandvoort,2025,11.0,76.69,30.8,False,70.661,3
2164,GAS,Zandvoort,2025,9.0,76.69,30.8,False,70.815,3
2165,SAI,Zandvoort,2025,5.0,76.69,30.8,False,70.914,3
2166,HAM,Zandvoort,2025,6.33,76.69,30.8,False,70.94800000000001,3
2167,TSU,Zandvoort,2025,13.33,76.69,30.8,False,70.955,3
2168,HUL,Zandvoort,2025,14.0,76.69,30.8,False,71.215,3
2169,MAG,Zandvoort,2025,19.0,76.69,30.8,False,71.295,3
2170,RIC,Zandvoort,2025,13.5,76.69,30.8,False,71.943,3
2171,OCO,Zandvoort,2025,12.0,76.69,30.8,False,71.995,3
2172,BOT,Zandvoort,2025,12.33,76.69,30.8,False,72.168,3
2173,ZHO,Zandvoort,2025,14.5,76.69,30.8,False,73.261,3
2174,ALB,Zandvoort,2025,9.5,76.69,30.8,False,70.653,3
1702,SAI,Monza,2025,9.89,81.451,38.6,False,80.294,3
1703,VER,Monza,2025,8.78,81.451,38.6,False,80.307,3
1704,LEC,Monza,2025,6.33,81.451,38.6,False,80.361,3
1705,RUS,Monza,2025,10.6,81.451,38.6,False,80.67099999999999,3
1706,PER,Monza,2025,10.15,81.451,38.6,False,80.688,3
1707,ALB,Monza,2025,7.67,81.451,38.6,False,80.76,3
1708,PIA,Monza,2025,7.0,81.451,38.6,False,80.785,3
1709,HAM,Monza,2025,4.65,81.451,38.6,False,80.82,3
1710,NOR,Monza,2025,7.4,81.451,38.6,False,80.979,3
1711,ALO,Monza,2025,9.35,81.451,38.6,False,81.417,3
1712,TSU,Monza,2025,15.33,81.451,38.6,False,81.594,3
1713,HUL,Monza,2025,11.9,81.451,38.6,False,81.776,3
1714,BOT,Monza,2025,8.45,81.451,38.6,False,81.94,3
1715,SAR,Monza,2025,15.0,81.451,38.6,False,81.93,3
1716,ZHO,Monza,2025,12.5,81.451,38.6,False,82.39,3
1717,GAS,Monza,2025,13.0,81.451,38.6,False,82.545,3
1718,OCO,Monza,2025,12.71,81.451,38.6,False,82.548,3
1719,MAG,Monza,2025,13.38,81.451,38.6,False,82.592,3
1720,STR,Monza,2025,10.0,81.451,38.6,False,82.86,3
1721,SAI,Singapore,2025,7.71,92.076,34.8,False,90.98400000000001,3
1722,RUS,Singapore,2025,13.33,92.076,34.8,False,91.056,3
1723,LEC,Singapore,2025,4.5,92.076,34.8,False,91.063,3
1724,NOR,Singapore,2025,6.33,92.076,34.8,False,91.27,3
1725,HAM,Singapore,2025,2.93,92.076,34.8,False,91.485,3
1726,MAG,Singapore,2025,12.0,92.076,34.8,False,91.575,3
1727,ALO,Singapore,2025,7.31,92.076,34.8,False,91.615,3
1728,OCO,Singapore,2025,13.8,92.076,34.8,False,91.673,3
1729,HUL,Singapore,2025,10.5,92.076,34.8,False,91.80799999999999,3
1730,VER,Singapore,2025,5.57,92.076,34.8,False,92.173,3
1731,GAS,Singapore,2025,11.25,92.076,34.8,False,92.274,3
1732,PER,Singapore,2025,12.09,92.076,34.8,False,92.09899999999999,3
1733,ALB,Singapore,2025,12.67,92.076,34.8,False,92.668,3
1734,TSU,Singapore,2025,12.5,92.076,34.8,False,91.991,3
1735,BOT,Singapore,2025,9.67,92.076,34.8,False,92.809,3
1736,PIA,Singapore,2025,17.0,92.076,34.8,False,92.902,3
1737,SAR,Singapore,2025,18.0,92.076,34.8,False,93.25200000000001,3
1738,ZHO,Singapore,2025,16.5,92.076,34.8,False,93.25800000000001,3
1739,STR,Singapore,2025,17.0,92.076,34.8,False,93.39699999999999,3
1740,VER,Suzuka,2025,4.38,89.285,38.9,False,88.877,3
1741,PIA,Suzuka,2025,4.0,89.285,38.9,False,89.458,3
1742,NOR,Suzuka,2025,6.0,89.285,38.9,False,89.493,3
1743,LEC,Suzuka,2025,5.2,89.285,38.9,False,89.542,3
1744,PER,Suzuka,2025,8.5,89.285,38.9,False,89.65,3
1745,SAI,Suzuka,2025,9.5,89.285,38.9,False,89.85,3
1746,HAM,Suzuka,2025,4.14,89.285,38.9,False,89.908,3
1747,RUS,Suzuka,2025,10.75,89.285,38.9,False,90.219,3
1748,TSU,Suzuka,2025,10.67,89.285,38.9,False,90.20400000000001,3
1749,ALO,Suzuka,2025,10.33,89.285,38.9,False,90.465,3
1750,GAS,Suzuka,2025,13.17,89.285,38.9,False,90.509,3
1751,ALB,Suzuka,2025,12.25,89.285,38.9,False,90.537,3
1752,OCO,Suzuka,2025,11.67,89.285,38.9,False,90.586,3
1753,MAG,Suzuka,2025,14.63,89.285,38.9,False,90.66499999999999,3
1754,BOT,Suzuka,2025,8.2,89.285,38.9,False,91.049,3
1755,STR,Suzuka,2025,15.33,89.285,38.9,False,91.181,3
1756,HUL,Suzuka,2025,12.55,89.285,38.9,False,91.299,3
1757,ZHO,Suzuka,2025,17.67,89.285,38.9,False,91.398,3
1759,VER,Qatar,2025,4.0,85.297,34.8,False,83.77799999999999,3
1760,RUS,Qatar,2025,8.5,85.297,34.8,False,84.219,3
1761,HAM,Qatar,2025,2.0,85.297,34.8,False,84.305,3
1762,ALO,Qatar,2025,3.5,85.297,34.8,False,84.369,3
1763,LEC,Qatar,2025,9.0,85.297,34.8,False,84.424,3
1764,PIA,Qatar,2025,6.0,85.297,34.8,False,84.53999999999999,3
1765,GAS,Qatar,2025,4.5,85.297,34.8,False,84.553,3
1766,OCO,Qatar,2025,8.5,85.297,34.8,False,84.763,3
1767,BOT,Qatar,2025,7.5,85.297,34.8,False,85.05799999999999,3
1768,NOR,Qatar,2025,7.0,85.297,34.8,False,84.685,3
1769,TSU,Qatar,2025,9.5,85.297,34.8,False,85.301,3
1770,SAI,Qatar,2025,8.5,85.297,34.8,False,85.328,3
1771,PER,Qatar,2025,15.5,85.297,34.8,False,85.462,3
1772,ALB,Qatar,2025,13.0,85.297,34.8,False,85.707,3
1773,HUL,Qatar,2025,14.0,85.297,34.8,False,85.783,3
1774,SAR,Qatar,2025,15.0,85.297,34.8,False,86.21000000000001,3
1775,STR,Qatar,2025,14.0,85.297,34.8,False,86.345,3
1776,MAG,Qatar,2025,18.0,85.297,34.8,False,87.04599999999999,3
1777,ZHO,Qatar,2025,19.0,85.297,34.8,False,87.432,3
1778,LEC,Austin,2025,6.0,95.585,42.6,False,94.723,3
1779,NOR,Austin,2025,5.75,95.585,42.6,False,94.85300000000001,3
1780,HAM,Austin,2025,2.45,95.585,42.6,False,94.862,3
1781,SAI,Austin,2025,8.13,95.585,42.6,False,94.945,3
1782,RUS,Austin,2025,11.75,95.585,42.6,False,95.07900000000001,3
1783,VER,Austin,2025,7.25,95.585,42.6,False,95.00800000000001,3
1784,GAS,Austin,2025,11.0,95.585,42.6,False,95.089,3
1785,OCO,Austin,2025,12.17,95.585,42.6,False,95.154,3
1786,PER,Austin,2025,9.91,95.585,42.6,False,95.173,3
1787,PIA,Austin,2025,10.0,95.585,42.6,False,95.467,3
1788,TSU,Austin,2025,13.33,95.585,42.6,False,95.697,3
1789,ZHO,Austin,2025,15.0,95.585,42.6,False,95.69800000000001,3
1790,BOT,Austin,2025,7.2,95.585,42.6,False,95.858,3
1791,MAG,Austin,2025,13.71,95.585,42.6,False,95.88,3
1792,RIC,Austin,2025,8.27,95.585,42.6,False,95.97399999999999,3
1793,HUL,Austin,2025,10.0,95.585,42.6,False,96.235,3
1794,ALO,Austin,2025,11.3,95.585,42.6,False,96.268,3
1795,ALB,Austin,2025,9.67,95.585,42.6,False,96.315,3
1796,STR,Austin,2025,13.67,95.585,42.6,False,96.589,3
1797,SAR,Austin,2025,16.0,95.585,42.6,False,96.827,3
1798,LEC,Mexico,2025,5.2,78.306,47.3,False,77.166,3
1799,SAI,Mexico,2025,7.13,78.306,47.3,False,77.233,3
1800,VER,Mexico,2025,3.25,78.306,47.3,False,77.263,3
